Date;Day;Month;Year;Point_Label;Sampling_Point;Alcalinidad (mg/L CO3Ca);Amonio total (mg/L NH4);Bicarbonatos (mg/L CO3Ca);Calcio (mg/L Ca);Carbonatos (mg/L CO3Ca);Caudal en superficie (m3/s);Cloruros (mg/L Cl);Conductividad a 20 ºC (µS/cm);DBO5 (mg/L O2);Dureza total (mg/L CO3Ca);Fluoruros (mg/L F);Fosfatos (mg/L PO4);Fósforo Total (mg/L P);Magnesio (mg/L Mg);Materias en suspensión (mg/L);Nitratos (mg/L NO3);Nitritos (mg/L NO2);Nitrógeno Kjeldahl (mg/L N);Oxígeno disuelto (% sat.);Oxígeno disuelto (mg/L O2);pH;Potasio (mg/L K);Sílice (mg/L SiO2);Sodio (mg/L Na);Sulfatos (mg/L SO4);Temperatura del agua (ºC);Temperatura del aire (ºC);Turbidez (N.T.U.)
28-ag-2007 11:30:00;28;8;2007;Ebro / Ascó;7;;;;;;188,80;;1158,00;;381,00;0,21;;;;;;;;;;7,90;;;;;26,00;;
4/9/2007 10:20;4;9;2007;Ebro / Tortosa;3;;;;;;143,50;;1159,00;;376,00;0,23;;;;;;;;;;8,20;;;;;24,00;;
4/9/2007 11:40;4;9;2007;Ebro / Ascó;7;;;;;;144,80;;1238,00;;416,00;0,22;;;;;;;;;;8,00;;;;;25,00;;
11/9/2007 10:30;11;9;2007;Ebro / Tortosa;3;;;;;;173,50;;1351,00;;457,00;0,22;;;;;;;;;;8,10;;;;;25,00;;
11/9/2007 11:35;11;9;2007;Ebro / Ascó;7;;;;;;191,00;;1366,00;;461,00;0,24;;;;;;;;;;7,80;;;;;25,00;;
17/9/2007 11:50;17;9;2007;Ebro / Xerta;4;;0,19;;;;;234,60;1465,00;2,50;;;0,17;;;6,00;9,40;;;89,60;7,50;8,00;;;;;24,80;25,10;
17/9/2007 12:20;17;9;2007;Ebro / Tortosa;3;;0,21;;;;197,07;231,80;1441,00;2,50;;0,25;0,25;0,08;;;8,90;;;140,20;11,50;8,20;;;;;25,90;29,00;
17/9/2007 13:00;17;9;2007;Ebro / Amposta;1;;0,26;;142,50;2,50;;251,20;1480,00;;;;0,21;0,07;30,20;4,00;10,20;0,03;0,50;103,00;8,50;8,10;;;137,30;353,20;25,20;27,10;
18/9/2007 10:35;18;9;2007;Ebro / Tortosa;3;;;;;;181,00;;1425,00;;461,00;0,23;;;;;;;;;;8,00;;;;;25,00;;
18/9/2007 11:50;18;9;2007;Ebro / Ascó;7;;;;;;202,00;;1480,00;;464,00;0,24;;;;;;;;;;7,80;;;;;25,00;;
20/9/2007 11:00;20;9;2007;Ebro / Flix (aguas abajo d;8;;0,05;;124,00;2,50;;171,10;1330,00;;;;0,10;0,05;31,90;1,45;7,30;0,19;1,20;83,90;7,30;8,10;;;138,00;256,80;22,30;20,70;
20/9/2007 11:20;20;9;2007;Ebro / Cola Embalse Flix;10;;;;;;;;1419,00;;;;;;;;;;;42,60;3,70;7,80;;;;;22,60;19,50;
20/9/2007 11:55;20;9;2007;Ebro / Ascó;7;;;;;;195,40;;1368,00;;;0,26;;;;;;;;86,60;7,30;8,10;;;;;24,30;23,40;
25/9/2007 10:40;25;9;2007;Ebro / Tortosa;3;;;;;;238,57;;1417,00;;483,00;0,24;;;;;;;;;;8,00;;;;;24,00;;
25/9/2007 11:50;25;9;2007;Ebro / Ascó;7;;;;;;236,80;;1362,00;;459,00;0,24;;;;;;;;;;7,80;;;;;23,00;;
2/10/2007 10:30;2;10;2007;Ebro / Tortosa;3;;;;;;133,95;;1324,00;;443,00;0,23;;;;;;;;;;8,10;;;;;24,00;;
