"","Name","commonName","Stage","Group","Order","Family","Species","Lagoon","Year","Year2","Kgs"
"1339","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","2018-19",2018,242.15
"1340","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","2019-20",2019,100
"1341","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2014-15",2014,NA
"1342","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2008-09",2008,828
"1343","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2008-09",2008,657
"1344","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2011-12",2011,1551
"1345","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2012-13",2012,567
"1346","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2013-14",2013,659.25
"1347","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2014-15",2014,834.75
"1348","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2015-16",2015,164.2
"1349","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2016-17",2016,207.4
"1350","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2017-18",2017,350
"1351","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2018-19",2018,216.7
"1352","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2019-20",2019,100
"1353","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2020-21",2020,30
"1354","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2011-12",2011,53
"1355","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2012-13",2012,641
"1356","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2013-14",2013,1336.3
"1357","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","2014-15",2014,NA
"1358","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2015-16",2015,83.2
"1359","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2016-17",2016,240.7
"1360","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2017-18",2017,208
"1361","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2018-19",2018,0
"1362","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2019-20",2019,30
"1363","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2020-21",2020,160
"1364","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2008-09",2008,187
"1365","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Canal vell","2011-12",2011,56
"1366","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Canal vell","2012-13",2012,23
"1367","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Canal vell","2013-14",2013,36
"1368","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Canal vell","2014-15",2014,89.75
"1369","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Canal vell","2015-16",2015,19
"1370","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Canal vell","2016-17",2016,26.3
"1371","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Canal vell","2017-18",2017,4
"1372","Gamba","Shrimp","Adult","Crustaceans","Decapoda","Aristeidae","Aristeus sp.","Canal vell","2016-17",2016,NA
"1373","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Canal vell","2019-20",2019,2
"1374","Gamba","Shrimp","Adult","Crustaceans","Decapoda","Aristeidae","Aristeus sp.","Canal vell","2017-18",2017,NA
"1375","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2011-12",2011,177
"1376","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2012-13",2012,54
"1377","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2013-14",2013,70
"1378","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2014-15",2014,256.25
"1379","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2015-16",2015,175.5
"1380","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2016-17",2016,82.4
"1381","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2017-18",2017,70
"1382","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2018-19",2018,518.3
"1383","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Canal vell","2018-19",2018,NA
"1384","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2019-20",2019,NA
"1385","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2008-09",2008,358
"1386","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2011-12",2011,310
"1387","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2012-13",2012,437
"1388","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2013-14",2013,715.4
"1389","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2014-15",2014,0
"1390","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2015-16",2015,3983
"1391","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2016-17",2016,64.5
"1392","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2017-18",2017,0
"1393","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2018-19",2018,0
"1394","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2019-20",2019,0
"1395","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2020-21",2020,0
"1396","Crancs","Atlantic blue crab","Adult","Crustaceans","Decapoda","Portunidae","Callinectes sapidus","Canal vell","2016-17",2016,38.83
"1397","Crancs","Atlantic blue crab","Adult","Crustaceans","Decapoda","Portunidae","Callinectes sapidus","Canal vell","2017-18",2017,300
"1398","Crancs","Atlantic blue crab","Adult","Crustaceans","Decapoda","Portunidae","Callinectes sapidus","Canal vell","2018-19",2018,9290.85
"1399","Crancs","Atlantic blue crab","Adult","Crustaceans","Decapoda","Portunidae","Callinectes sapidus","Canal vell","2019-20",2019,9683
"1400","Crancs","Atlantic blue crab","Adult","Crustaceans","Decapoda","Portunidae","Callinectes sapidus","Canal vell","2020-21",2020,13700
"1401","Gamba","Shrimp","Adult","Crustaceans","Decapoda","Aristeidae","Aristeus sp.","Canal vell","2012-13",2012,18
"1402","Gamba","Shrimp","Adult","Crustaceans","Decapoda","Aristeidae","Aristeus sp.","Canal vell","2013-14",2013,102
"1403","Gamba","Shrimp","Adult","Crustaceans","Decapoda","Aristeidae","Aristeus sp.","Canal vell","2014-15",2014,529.05
"1404","Gamba","Shrimp","Adult","Crustaceans","Decapoda","Aristeidae","Aristeus sp.","Canal vell","2015-16",2015,5
"1405","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","2020-21",2020,NA
"1406","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Canal vell","2020-21",2020,NA
"1407","Gamba","Shrimp","Adult","Crustaceans","Decapoda","Aristeidae","Aristeus sp.","Canal vell","2018-19",2018,7.55
"1408","Gamba","Shrimp","Adult","Crustaceans","Decapoda","Aristeidae","Aristeus sp.","Canal vell","2019-20",2019,40
"1409","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2020-21",2020,NA
"1410","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","2008-09",2008,97.11
"1411","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","2012-13",2012,243.87
"1412","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","2013-14",2013,175.37
"1413","Gamba","Shrimp","Adult","Crustaceans","Decapoda","Aristeidae","Aristeus sp.","Canal vell","2020-21",2020,NA
"1414","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","2015-16",2015,49.53
"1415","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","2016-17",2016,351.55
"1416","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","2017-18",2017,32.3
"1417","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","2018-19",2018,69.5
"1418","Anguila borda (de panxa groga)","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","2012-13",2012,82.72
"1419","Anguila borda (de panxa groga)","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","2015-16",2015,34.26
"1420","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Platjola","2013-14",2013,245.18
"1421","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Platjola","2016-17",2016,128.46
"1422","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Platjola","2017-18",2017,231
"1423","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Platjola","2018-19",2018,79.79
