Name;Common_name;Stage;Group;Order;Family;Species;Lagoon;Year;Year2;Kgs
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Canal vell;2012-13;2012;1044,00
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Canal vell;2013-14;2013;1273,35
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Canal vell;2014-15;2014;1744,70
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Canal vell;2015-16;2015;3283,00
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Canal vell;2016-17;2016;1667,40
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Canal vell;2017-18;2017;1142,00
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Canal vell;2018-19;2018;242,15
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Canal vell;2019-20;2019;100,00
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Canal vell;2014-15;2014;
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Canal vell;2008-09;2008;828,00
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Canal vell;2008-09;2008;657,00
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Canal vell;2011-12;2011;1551,00
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Canal vell;2012-13;2012;567,00
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Canal vell;2013-14;2013;659,25
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Canal vell;2014-15;2014;834,75
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Canal vell;2015-16;2015;164,20
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Canal vell;2016-17;2016;207,40
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Canal vell;2017-18;2017;350,00
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Canal vell;2018-19;2018;216,70
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Canal vell;2019-20;2019;100,00
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Canal vell;2020-21;2020;30,00
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Canal vell;2011-12;2011;53,00
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Canal vell;2012-13;2012;641,00
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Canal vell;2013-14;2013;1336,30
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Goleta;2014-15;2014;
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Canal vell;2015-16;2015;83,20
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Canal vell;2016-17;2016;240,70
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Canal vell;2017-18;2017;208,00
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Canal vell;2018-19;2018;0,00
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Canal vell;2019-20;2019;30,00
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Canal vell;2020-21;2020;160,00
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Canal vell;2008-09;2008;187,00
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Canal vell;2011-12;2011;56,00
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Canal vell;2012-13;2012;23,00
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Canal vell;2013-14;2013;36,00
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Canal vell;2014-15;2014;89,75
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Canal vell;2015-16;2015;19,00
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Canal vell;2016-17;2016;26,30
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Canal vell;2017-18;2017;4,00
Gamba;Shrimp;Adult;Crustaceans;Decapoda;Aristeidae;Aristeus sp.;Canal vell;2016-17;2016;
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Canal vell;2019-20;2019;2,00
Gamba;Shrimp;Adult;Crustaceans;Decapoda;Aristeidae;Aristeus sp.;Canal vell;2017-18;2017;
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Canal vell;2011-12;2011;177,00
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Canal vell;2012-13;2012;54,00
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Canal vell;2013-14;2013;70,00
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Canal vell;2014-15;2014;256,25
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Canal vell;2015-16;2015;175,50
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Canal vell;2016-17;2016;82,40
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Canal vell;2017-18;2017;70,00
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Canal vell;2018-19;2018;518,30
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Canal vell;2018-19;2018;
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Canal vell;2019-20;2019;
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Canal vell;2008-09;2008;358,00
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Canal vell;2011-12;2011;310,00
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Canal vell;2012-13;2012;437,00
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Canal vell;2013-14;2013;715,40
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Canal vell;2014-15;2014;0,00
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Canal vell;2015-16;2015;3983,00
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Canal vell;2016-17;2016;64,50
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Canal vell;2017-18;2017;0,00
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Canal vell;2018-19;2018;0,00
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Canal vell;2019-20;2019;0,00
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Canal vell;2020-21;2020;0,00
Crancs;Atlantic blue crab;Adult;Crustaceans;Decapoda;Portunidae;Callinectes sapidus;Canal vell;2016-17;2016;38,83
Crancs;Atlantic blue crab;Adult;Crustaceans;Decapoda;Portunidae;Callinectes sapidus;Canal vell;2017-18;2017;300,00
Crancs;Atlantic blue crab;Adult;Crustaceans;Decapoda;Portunidae;Callinectes sapidus;Canal vell;2018-19;2018;9290,85
Crancs;Atlantic blue crab;Adult;Crustaceans;Decapoda;Portunidae;Callinectes sapidus;Canal vell;2019-20;2019;9683,00
Crancs;Atlantic blue crab;Adult;Crustaceans;Decapoda;Portunidae;Callinectes sapidus;Canal vell;2020-21;2020;13700,00
Gamba;Shrimp;Adult;Crustaceans;Decapoda;Aristeidae;Aristeus sp.;Canal vell;2012-13;2012;18,00
Gamba;Shrimp;Adult;Crustaceans;Decapoda;Aristeidae;Aristeus sp.;Canal vell;2013-14;2013;102,00
Gamba;Shrimp;Adult;Crustaceans;Decapoda;Aristeidae;Aristeus sp.;Canal vell;2014-15;2014;529,05
Gamba;Shrimp;Adult;Crustaceans;Decapoda;Aristeidae;Aristeus sp.;Canal vell;2015-16;2015;5,00
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Canal vell;2020-21;2020;
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Canal vell;2020-21;2020;
Gamba;Shrimp;Adult;Crustaceans;Decapoda;Aristeidae;Aristeus sp.;Canal vell;2018-19;2018;7,55
Gamba;Shrimp;Adult;Crustaceans;Decapoda;Aristeidae;Aristeus sp.;Canal vell;2019-20;2019;40,00
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Canal vell;2020-21;2020;
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Goleta;2008-09;2008;97,11
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Goleta;2012-13;2012;243,87
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Goleta;2013-14;2013;175,37
Gamba;Shrimp;Adult;Crustaceans;Decapoda;Aristeidae;Aristeus sp.;Canal vell;2020-21;2020;
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Goleta;2015-16;2015;49,53
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Goleta;2016-17;2016;351,55
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Goleta;2017-18;2017;32,30
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Goleta;2018-19;2018;69,50
Anguila borda (de panxa groga);Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Goleta;2012-13;2012;82,72
Anguila borda (de panxa groga);Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Goleta;2015-16;2015;34,26
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Platjola;2013-14;2013;245,18
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Platjola;2016-17;2016;128,46
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Platjola;2017-18;2017;231,00
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Platjola;2018-19;2018;79,79
