taxa_name,year,stratum,n_obs,depth,temp_bottom,weight,number
Reinhardtius hippoglossoides,1988,229,4,339.9052632,3.475,2.425,0.75
Reinhardtius hippoglossoides,1988,230,4,598.8876404,NA,38,22.25
Reinhardtius hippoglossoides,1988,231,2,844.5441176,3.7,170.5,109.5
Reinhardtius hippoglossoides,1988,234,6,253.8105263,1.133333333,12,29.16666667
Reinhardtius hippoglossoides,1988,235,1,447.4358974,3.6,49,73
Reinhardtius hippoglossoides,1988,236,1,842.6470588,3.8,7,5
Reinhardtius hippoglossoides,1988,237,4,146.5833333,0.775,0.85,0.75
Reinhardtius hippoglossoides,1988,238,4,150.4931507,NA,0.4,0.75
Reinhardtius hippoglossoides,1988,328,8,132.9944751,NA,0.05,0.25
Reinhardtius hippoglossoides,1988,341,8,129.7178218,-1.0875,0.3125,1.875
Reinhardtius hippoglossoides,1988,342,3,142.9777778,-1.1,0.233333333,3.333333333
Reinhardtius hippoglossoides,1988,343,3,155.7333333,-1.3,0,0
Reinhardtius hippoglossoides,1988,344,7,217.3381643,-0.871428571,3.2,5.714285714
Reinhardtius hippoglossoides,1988,345,8,309.3190476,NA,23,56.375
Reinhardtius hippoglossoides,1988,346,6,315.9352941,2.783333333,16.66666667,27.83333333
Reinhardtius hippoglossoides,1988,3472,4,216.1842105,-0.55,25.375,39.75
Reinhardtius hippoglossoides,1988,348,13,162.5588235,NA,0.363076923,1.769230769
Reinhardtius hippoglossoides,1988,3492,11,124.5551601,NA,0,0
Reinhardtius hippoglossoides,1988,350,4,73.72093023,0.2,0,0
Reinhardtius hippoglossoides,1988,3501,7,80.30693069,1.071428571,0,0
Reinhardtius hippoglossoides,1988,3632,9,78.41762452,0.4,0,0
Reinhardtius hippoglossoides,1988,364,14,119.6786704,-0.621428571,0.271428571,1.428571429
Reinhardtius hippoglossoides,1988,365,5,159.6888889,-0.88,0.3,0.8
Reinhardtius hippoglossoides,1988,3661,7,227.8495935,1.342857143,20.64285714,19.28571429
Reinhardtius hippoglossoides,1988,368,3,325.699115,NA,18.5,20
Reinhardtius hippoglossoides,1988,369,5,223.2739726,0.44,3.64,4.4
Reinhardtius hippoglossoides,1988,370,8,131.9820359,NA,0.005,0.125
Reinhardtius hippoglossoides,1988,371,6,79.89808917,0.75,0,0
Reinhardtius hippoglossoides,1988,372,12,69.11051213,1.166666667,0,0
Reinhardtius hippoglossoides,1988,373,2,64.5,0.9,0,0
Reinhardtius hippoglossoides,1988,384,6,75.11734694,-0.116666667,0,0
Reinhardtius hippoglossoides,1988,385,13,132.3224756,-1.038461538,0,0
Reinhardtius hippoglossoides,1988,386,5,224.9126984,-0.02,4.86,5
Reinhardtius hippoglossoides,1988,387,4,317.4313725,NA,12.75,20.25
Reinhardtius hippoglossoides,1988,388,1,309.2592593,3,30,44
Reinhardtius hippoglossoides,1988,389,5,226.6386555,2,8.7,13
Reinhardtius hippoglossoides,1988,390,8,121.8125,-1,0,0
Reinhardtius hippoglossoides,1988,391,2,215.0632911,0.7,2.4,3.5
Reinhardtius hippoglossoides,1988,392,1,308.2891566,2.7,12.5,26
Reinhardtius hippoglossoides,1988,609,1,255.097561,0,4.5,11
Reinhardtius hippoglossoides,1988,617,1,359.7676768,3.1,13,35
Reinhardtius hippoglossoides,1988,618,7,164.2362637,0.857142857,0.027142857,0.571428571
Reinhardtius hippoglossoides,1988,619,9,167.7688679,0.2,0.153333333,1.333333333
Reinhardtius hippoglossoides,1988,620,12,239.4574468,1.775,9.521666667,32.75
Reinhardtius hippoglossoides,1988,621,9,251.3089888,0.588888889,6.872222222,29.66666667
Reinhardtius hippoglossoides,1988,622,3,431.4035088,2.966666667,221.3333333,568.3333333
Reinhardtius hippoglossoides,1988,623,4,348.0987654,2.725,166.375,410.75
Reinhardtius hippoglossoides,1988,624,5,267.4830918,3.14,1.7,4
Reinhardtius hippoglossoides,1988,625,5,334.7189542,3.2,25.06,59.6
Reinhardtius hippoglossoides,1988,626,6,342.4176471,2.6,79.91666667,261
Reinhardtius hippoglossoides,1988,627,5,440.7552083,2.58,145.15,324.4
Reinhardtius hippoglossoides,1988,628,7,335.3650794,NA,33.02857143,98.14285714
Reinhardtius hippoglossoides,1988,629,2,343.9789474,2.5,100.5,305
Reinhardtius hippoglossoides,1988,630,3,358.2674419,2.566666667,49.5,144
Reinhardtius hippoglossoides,1988,631,6,446.0100503,NA,75.46666667,163.6666667
Reinhardtius hippoglossoides,1988,633,9,349.1159794,3.3,16.48888889,21.22222222
Reinhardtius hippoglossoides,1988,634,6,254.1149826,2.066666667,3.45,5.666666667
Reinhardtius hippoglossoides,1988,635,6,237.752809,NA,4.466666667,13.5
Reinhardtius hippoglossoides,1988,636,6,260.7598039,2.383333333,3.966666667,10.66666667
Reinhardtius hippoglossoides,1988,637,8,267.0714286,NA,3.9625,13.25
Reinhardtius hippoglossoides,1988,638,9,331.4475524,3.333333333,9.777777778,15.66666667
Reinhardtius hippoglossoides,1988,639,8,339.0459016,3.4125,3.9875,3.875
Reinhardtius hippoglossoides,1988,645,2,480.9651163,3.9,11.4,9
Reinhardtius hippoglossoides,1988,729,1,425.8,1.7,14,15
Reinhardtius hippoglossoides,1989,201,6,157.3267327,0.666666667,1.065,3
Reinhardtius hippoglossoides,1989,202,2,250.6455696,0.7,0.475,2
Reinhardtius hippoglossoides,1989,203,4,434.9714286,2.7,341.625,521
Reinhardtius hippoglossoides,1989,204,2,491.8425197,2.9,567.225,872.5
Reinhardtius hippoglossoides,1989,205,11,174.004065,NA,0.687272727,1.909090909
Reinhardtius hippoglossoides,1989,206,10,171.0827338,0.18,0.558,1.2
Reinhardtius hippoglossoides,1989,207,13,161.3190789,-0.038461538,0.03,0.307692308
Reinhardtius hippoglossoides,1989,208,2,350.8988764,2.95,201.75,308
Reinhardtius hippoglossoides,1989,209,3,246.5486726,1.566666667,19.24333333,44
Reinhardtius hippoglossoides,1989,210,6,235.0251572,0.75,5.448333333,9.5
Reinhardtius hippoglossoides,1989,212,4,537,NA,42.75,41.5
Reinhardtius hippoglossoides,1989,213,9,230.1811024,1.677777778,2.351111111,4.555555556
Reinhardtius hippoglossoides,1989,214,7,240.2453532,NA,5.215714286,7.571428571
Reinhardtius hippoglossoides,1989,215,5,261.8274336,2.16,6.464,16.4
Reinhardtius hippoglossoides,1989,216,3,345.2222222,NA,8.363333333,13.66666667
Reinhardtius hippoglossoides,1989,217,2,437.443038,3.6,6.025,7.5
Reinhardtius hippoglossoides,1989,218,3,594.2808989,3.533333333,23.93333333,17.33333333
Reinhardtius hippoglossoides,1989,219,1,854.4428571,3.5,30.35,30
Reinhardtius hippoglossoides,1989,222,3,337.2954545,NA,5.363333333,7.666666667
Reinhardtius hippoglossoides,1989,223,2,440.373494,3.6,15.76,20
Reinhardtius hippoglossoides,1989,224,2,579.1071429,3.65,2.595,4
Reinhardtius hippoglossoides,1989,227,4,448.8,3.275,52.3725,88.75
Reinhardtius hippoglossoides,1989,228,13,252.7040498,NA,7.076923077,15
Reinhardtius hippoglossoides,1989,229,5,339.9052632,NA,5.3,12
Reinhardtius hippoglossoides,1989,230,2,598.8876404,3.6,43.275,30
Reinhardtius hippoglossoides,1989,231,1,844.5441176,3.6,31.5,13
Reinhardtius hippoglossoides,1989,234,6,253.8105263,NA,11.02166667,40.16666667
Reinhardtius hippoglossoides,1989,235,2,447.4358974,3.6,145.25,233.5
Reinhardtius hippoglossoides,1989,237,4,146.5833333,0.5,0.035,1.5
Reinhardtius hippoglossoides,1989,238,1,150.4931507,0.7,0,0
Reinhardtius hippoglossoides,1989,240,1,452.2372881,3.6,2,3
Reinhardtius hippoglossoides,1989,328,7,132.9944751,-1.114285714,0.1,0.142857143
Reinhardtius hippoglossoides,1989,341,8,129.7178218,-1.375,0.26,1.125
Reinhardtius hippoglossoides,1989,342,3,142.9777778,-1.466666667,0.166666667,0.666666667
Reinhardtius hippoglossoides,1989,343,3,155.7333333,-1.5,0.266666667,1
Reinhardtius hippoglossoides,1989,344,7,217.3381643,-1.071428571,6.885714286,15.57142857
Reinhardtius hippoglossoides,1989,345,7,309.3190476,1.342857143,12.42857143,26.42857143
Reinhardtius hippoglossoides,1989,346,4,315.9352941,NA,25.75,30.5
Reinhardtius hippoglossoides,1989,3472,5,216.1842105,-0.94,15.1,22.6
Reinhardtius hippoglossoides,1989,348,9,162.5588235,-1.088888889,0.288888889,0.777777778
Reinhardtius hippoglossoides,1989,3492,10,124.5551601,-1.38,0.04,0.1
Reinhardtius hippoglossoides,1989,350,1,73.72093023,-0.8,0,0
Reinhardtius hippoglossoides,1989,3501,9,80.30693069,0.144444444,0,0
Reinhardtius hippoglossoides,1989,3632,8,78.41762452,1.0875,0,0
Reinhardtius hippoglossoides,1989,364,13,119.6786704,NA,0.296153846,2.846153846
Reinhardtius hippoglossoides,1989,365,4,159.6888889,-1.125,0.9,3.75
Reinhardtius hippoglossoides,1989,3661,7,227.8495935,0.057142857,11.5,12.85714286
Reinhardtius hippoglossoides,1989,368,2,325.699115,2.65,27.25,23
Reinhardtius hippoglossoides,1989,369,5,223.2739726,-0.24,4.08,3.2
Reinhardtius hippoglossoides,1989,370,7,131.9820359,-1.1,0.03,0.428571429
Reinhardtius hippoglossoides,1989,371,2,79.89808917,-0.4,0,0
Reinhardtius hippoglossoides,1989,372,12,69.11051213,1.066666667,0,0
Reinhardtius hippoglossoides,1989,384,5,75.11734694,-0.16,0,0
Reinhardtius hippoglossoides,1989,385,11,132.3224756,-1.163636364,0.174545455,0.909090909
Reinhardtius hippoglossoides,1989,386,5,224.9126984,0.94,10.9,16.6
Reinhardtius hippoglossoides,1989,387,3,317.4313725,3.133333333,15.33333333,23.33333333
Reinhardtius hippoglossoides,1989,388,2,309.2592593,2.5,15.5,27.5
Reinhardtius hippoglossoides,1989,389,4,226.6386555,0.75,10.25,15.5
Reinhardtius hippoglossoides,1989,390,7,121.8125,-1.357142857,0.571428571,1.571428571
Reinhardtius hippoglossoides,1989,391,2,215.0632911,1.8,13,30.5
Reinhardtius hippoglossoides,1989,392,2,308.2891566,2.95,12,24
Reinhardtius hippoglossoides,1989,617,3,359.7676768,2.733333333,47.1,136
Reinhardtius hippoglossoides,1989,618,8,164.2362637,-0.05,0.32875,0.875
Reinhardtius hippoglossoides,1989,619,7,167.7688679,NA,0.277142857,1.285714286
Reinhardtius hippoglossoides,1989,620,16,239.4574468,NA,1.58,4.9375
Reinhardtius hippoglossoides,1989,621,18,251.3089888,0.227777778,7.885,37.27777778
Reinhardtius hippoglossoides,1989,622,3,431.4035088,2.866666667,148.2733333,505.3333333
Reinhardtius hippoglossoides,1989,623,2,348.0987654,2.25,163.6,497.5
Reinhardtius hippoglossoides,1989,624,5,267.4830918,2.66,2.54,5
Reinhardtius hippoglossoides,1989,625,4,334.7189542,2.7,7.0375,19.75
Reinhardtius hippoglossoides,1989,626,6,342.4176471,2.483333333,83.275,218
Reinhardtius hippoglossoides,1989,627,5,440.7552083,2.78,268.326,661.4
Reinhardtius hippoglossoides,1989,628,6,335.3650794,NA,22.58333333,53.5
Reinhardtius hippoglossoides,1989,629,4,343.9789474,2.55,79.6375,255.5
Reinhardtius hippoglossoides,1989,630,4,358.2674419,2.4,54.6875,152.75
Reinhardtius hippoglossoides,1989,631,7,446.0100503,2.9,111.8185714,271.5714286
Reinhardtius hippoglossoides,1989,633,9,349.1159794,3.3,13.63111111,17.66666667
Reinhardtius hippoglossoides,1989,634,7,254.1149826,2.185714286,2.65,5.857142857
Reinhardtius hippoglossoides,1989,635,7,237.752809,1.5,6.992857143,22.71428571
Reinhardtius hippoglossoides,1989,636,5,260.7598039,1.98,3.52,8
Reinhardtius hippoglossoides,1989,637,7,267.0714286,NA,2.457142857,5
Reinhardtius hippoglossoides,1989,638,13,331.4475524,3.176923077,11.64153846,20.92307692
Reinhardtius hippoglossoides,1989,639,9,339.0459016,3.077777778,2.58,5
Reinhardtius hippoglossoides,1989,645,2,480.9651163,3.7,3.225,4
Reinhardtius hippoglossoides,1990,201,4,157.3267327,0.375,0.74,1.75
Reinhardtius hippoglossoides,1990,202,2,250.6455696,0.45,2.905,13
Reinhardtius hippoglossoides,1990,203,4,434.9714286,1.9,74.7375,202.25
Reinhardtius hippoglossoides,1990,204,2,491.8425197,2.3,125.15,297
Reinhardtius hippoglossoides,1990,205,7,174.004065,-0.471428571,0.338571429,1.571428571
Reinhardtius hippoglossoides,1990,206,9,171.0827338,0.533333333,1.108888889,3
Reinhardtius hippoglossoides,1990,207,9,161.3190789,NA,0,0
Reinhardtius hippoglossoides,1990,208,3,350.8988764,1,129.15,248
Reinhardtius hippoglossoides,1990,209,7,246.5486726,-0.528571429,9.905714286,20.57142857
Reinhardtius hippoglossoides,1990,210,2,235.0251572,-0.3,3.675,6
Reinhardtius hippoglossoides,1990,211,2,343.125,2.9,151.35,306
Reinhardtius hippoglossoides,1990,212,5,537,3.74,52.41,70.2
Reinhardtius hippoglossoides,1990,213,6,230.1811024,1.583333333,2.6,9.333333333
Reinhardtius hippoglossoides,1990,214,11,240.2453532,1.509090909,4.781818182,19.45454545
Reinhardtius hippoglossoides,1990,215,8,261.8274336,1.3,6.98625,26
Reinhardtius hippoglossoides,1990,216,2,345.2222222,3.5,7.9,26
Reinhardtius hippoglossoides,1990,217,2,437.443038,3.9,32.075,47
Reinhardtius hippoglossoides,1990,218,2,594.2808989,3.9,42.15,72
Reinhardtius hippoglossoides,1990,219,2,854.4428571,3.5,85.475,60.5
Reinhardtius hippoglossoides,1990,222,2,337.2954545,3.25,14.225,37
Reinhardtius hippoglossoides,1990,223,2,440.373494,3.6,23.425,60
Reinhardtius hippoglossoides,1990,224,2,579.1071429,4,12.35,18
Reinhardtius hippoglossoides,1990,227,1,448.8,3.5,53.35,113
Reinhardtius hippoglossoides,1990,228,9,252.7040498,1.333333333,9.631111111,16.77777778
Reinhardtius hippoglossoides,1990,229,2,339.9052632,3.25,2.25,3.5
Reinhardtius hippoglossoides,1990,230,2,598.8876404,4,46.475,41.5
Reinhardtius hippoglossoides,1990,231,2,844.5441176,3.65,124.75,72
Reinhardtius hippoglossoides,1990,234,2,253.8105263,0.1,3.4,13.5
Reinhardtius hippoglossoides,1990,235,2,447.4358974,3.8,185.95,362
Reinhardtius hippoglossoides,1990,236,2,842.6470588,3.65,99.875,95
Reinhardtius hippoglossoides,1990,237,3,146.5833333,0.733333333,0.15,1
Reinhardtius hippoglossoides,1990,238,1,150.4931507,0.3,0.19,1
Reinhardtius hippoglossoides,1990,240,2,452.2372881,3.85,34.575,33
Reinhardtius hippoglossoides,1990,328,5,132.9944751,-1.16,0.014,0.2
Reinhardtius hippoglossoides,1990,341,6,129.7178218,-1.25,0.18,0.666666667
Reinhardtius hippoglossoides,1990,342,2,142.9777778,-1.35,0.555,2
Reinhardtius hippoglossoides,1990,343,3,155.7333333,-1.466666667,0.086666667,0.333333333
Reinhardtius hippoglossoides,1990,344,6,217.3381643,-1.283333333,0.68,2
Reinhardtius hippoglossoides,1990,345,6,309.3190476,1.366666667,21.96666667,58.16666667
Reinhardtius hippoglossoides,1990,346,4,315.9352941,1.95,26.325,30.5
Reinhardtius hippoglossoides,1990,3472,3,216.1842105,-1.133333333,4.623333333,12.33333333
Reinhardtius hippoglossoides,1990,348,11,162.5588235,-1.381818182,0.261818182,1.090909091
Reinhardtius hippoglossoides,1990,3492,8,124.5551601,-1.0125,0.05,0.125
Reinhardtius hippoglossoides,1990,350,2,73.72093023,0.2,0,0
Reinhardtius hippoglossoides,1990,3501,6,80.30693069,0.433333333,0,0
Reinhardtius hippoglossoides,1990,3632,8,78.41762452,0.75,0,0
Reinhardtius hippoglossoides,1990,364,12,119.6786704,-1.008333333,0.213333333,2.416666667
Reinhardtius hippoglossoides,1990,365,4,159.6888889,-1.275,0.3125,0.5
Reinhardtius hippoglossoides,1990,3661,6,227.8495935,-0.883333333,6.808333333,9.5
Reinhardtius hippoglossoides,1990,368,2,325.699115,2.3,184.625,162
Reinhardtius hippoglossoides,1990,369,4,223.2739726,-0.75,10,18.25
Reinhardtius hippoglossoides,1990,370,5,131.9820359,-1.28,0.734,0.8
Reinhardtius hippoglossoides,1990,371,5,79.89808917,-0.88,0,0
Reinhardtius hippoglossoides,1990,372,10,69.11051213,1.21,0,0
Reinhardtius hippoglossoides,1990,384,4,75.11734694,-0.375,0,0
Reinhardtius hippoglossoides,1990,385,7,132.3224756,-1.257142857,0.721428571,2.285714286
Reinhardtius hippoglossoides,1990,386,4,224.9126984,-0.275,11.575,23
Reinhardtius hippoglossoides,1990,387,3,317.4313725,3.1,9.4,14.66666667
Reinhardtius hippoglossoides,1990,388,3,309.2592593,1.566666667,5.15,12
Reinhardtius hippoglossoides,1990,389,3,226.6386555,-0.233333333,6.283333333,12.66666667
Reinhardtius hippoglossoides,1990,390,6,121.8125,-1.166666667,0.515,1
Reinhardtius hippoglossoides,1990,391,2,215.0632911,-0.4,6.025,13
Reinhardtius hippoglossoides,1990,392,2,308.2891566,0.15,10.725,21
Reinhardtius hippoglossoides,1990,608,1,163.5,-1.1,0,0
Reinhardtius hippoglossoides,1990,609,1,255.097561,-0.4,0.45,2
Reinhardtius hippoglossoides,1990,612,1,167.9615385,-1.1,0,0
Reinhardtius hippoglossoides,1990,617,3,359.7676768,2.5,50.7,131.6666667
Reinhardtius hippoglossoides,1990,618,4,164.2362637,-0.125,0,0
Reinhardtius hippoglossoides,1990,619,5,167.7688679,0.08,0,0
Reinhardtius hippoglossoides,1990,620,11,239.4574468,0.372727273,1.110909091,3.363636364
Reinhardtius hippoglossoides,1990,621,9,251.3089888,0.211111111,1.007777778,4.888888889
Reinhardtius hippoglossoides,1990,622,2,431.4035088,2.75,385.475,1053.5
Reinhardtius hippoglossoides,1990,623,1,348.0987654,0.7,7.7,33
Reinhardtius hippoglossoides,1990,624,6,267.4830918,2.116666667,4.8,9.666666667
Reinhardtius hippoglossoides,1990,625,6,334.7189542,2.766666667,25.78333333,65.66666667
Reinhardtius hippoglossoides,1990,626,4,342.4176471,2.125,23.4875,88
Reinhardtius hippoglossoides,1990,627,5,440.7552083,2.42,115.92,332
Reinhardtius hippoglossoides,1990,628,5,335.3650794,0.34,17.46,43.6
Reinhardtius hippoglossoides,1990,629,2,343.9789474,1.5,15.55,41.5
Reinhardtius hippoglossoides,1990,630,2,358.2674419,2.4,34.915,96.5
Reinhardtius hippoglossoides,1990,631,6,446.0100503,2.833333333,34.94166667,73.5
Reinhardtius hippoglossoides,1990,633,12,349.1159794,3.475,17.42916667,32.75
Reinhardtius hippoglossoides,1990,634,8,254.1149826,0.825,2.8275,7.25
Reinhardtius hippoglossoides,1990,635,6,237.752809,0.416666667,1.708333333,5.333333333
Reinhardtius hippoglossoides,1990,636,7,260.7598039,0.771428571,2.03,5.285714286
Reinhardtius hippoglossoides,1990,637,5,267.0714286,0.76,5.42,13
Reinhardtius hippoglossoides,1990,638,11,331.4475524,2.654545455,25.26363636,51
Reinhardtius hippoglossoides,1990,639,7,339.0459016,2.714285714,4.565714286,9.714285714
Reinhardtius hippoglossoides,1990,640,1,488.2857143,3.9,22.5,30
Reinhardtius hippoglossoides,1990,641,1,657.2962963,4,19.55,27
Reinhardtius hippoglossoides,1990,642,2,899.7183099,3.5,5.35,4.5
Reinhardtius hippoglossoides,1990,645,3,480.9651163,4,15.03333333,21.33333333
Reinhardtius hippoglossoides,1990,646,1,653.1428571,3.9,12.95,8
Reinhardtius hippoglossoides,1990,647,2,905,3.5,82.975,63
Reinhardtius hippoglossoides,1990,650,1,486.0363636,3.9,10.45,16
Reinhardtius hippoglossoides,1990,651,1,685.1014493,4,60.3,73
Reinhardtius hippoglossoides,1990,652,2,886.9661017,3.45,64.175,55.5
Reinhardtius hippoglossoides,1990,729,2,425.8,2.1,22.6,30.5
Reinhardtius hippoglossoides,1990,730,3,621.9722222,3.766666667,10.65,13
Reinhardtius hippoglossoides,1990,731,2,442.369863,3.85,18.2,17.5
Reinhardtius hippoglossoides,1990,732,2,625.09375,3.55,16.25,16.5
Reinhardtius hippoglossoides,1990,733,2,445.8101266,3.55,14.33,21
Reinhardtius hippoglossoides,1990,734,2,627.84375,3.8,18.4,20
Reinhardtius hippoglossoides,1990,735,1,442.3164557,4,20.65,14
Reinhardtius hippoglossoides,1990,736,2,639.4626866,4,19.2,22
Reinhardtius hippoglossoides,1991,201,3,157.3267327,0.233333333,2.683333333,10.33333333
Reinhardtius hippoglossoides,1991,202,3,250.6455696,0.1,2.066666667,10
Reinhardtius hippoglossoides,1991,203,8,434.9714286,NA,37.6125,135.375
Reinhardtius hippoglossoides,1991,204,3,491.8425197,2.3,56.08333333,190.3333333
Reinhardtius hippoglossoides,1991,205,1,174.004065,0.1,0.7,3
Reinhardtius hippoglossoides,1991,206,5,171.0827338,0.44,0.142,1.4
Reinhardtius hippoglossoides,1991,207,4,161.3190789,-0.075,0.0875,0.25
Reinhardtius hippoglossoides,1991,208,5,350.8988764,2.88,27.13,97.2
Reinhardtius hippoglossoides,1991,209,3,246.5486726,0.7,2,6.333333333
Reinhardtius hippoglossoides,1991,210,7,235.0251572,0.728571429,1.378571429,4.428571429
Reinhardtius hippoglossoides,1991,211,4,343.125,2.65,21,75.5
Reinhardtius hippoglossoides,1991,212,2,537,4,21.3,36
Reinhardtius hippoglossoides,1991,213,12,230.1811024,1.758333333,0.2325,1.166666667
Reinhardtius hippoglossoides,1991,214,18,240.2453532,NA,0.686111111,3.833333333
Reinhardtius hippoglossoides,1991,215,17,261.8274336,NA,2.860588235,11.29411765
Reinhardtius hippoglossoides,1991,216,2,345.2222222,3.95,2.64,6
Reinhardtius hippoglossoides,1991,217,5,437.443038,NA,3.516,7.6
Reinhardtius hippoglossoides,1991,218,3,594.2808989,3.733333333,19.24666667,23.33333333
Reinhardtius hippoglossoides,1991,219,2,854.4428571,3.7,88.7,106
Reinhardtius hippoglossoides,1991,222,3,337.2954545,3.766666667,0.97,3.333333333
Reinhardtius hippoglossoides,1991,223,4,440.373494,4,2.45,5.5
Reinhardtius hippoglossoides,1991,224,3,579.1071429,3.966666667,4.4,9.333333333
Reinhardtius hippoglossoides,1991,225,1,1094.590909,3.4,63.55,53
Reinhardtius hippoglossoides,1991,227,4,448.8,3.8,15.7625,32.5
Reinhardtius hippoglossoides,1991,228,9,252.7040498,2.166666667,3.22,10
Reinhardtius hippoglossoides,1991,229,2,339.9052632,3.55,7.8,17.5
Reinhardtius hippoglossoides,1991,230,2,598.8876404,NA,30.95,57.5
Reinhardtius hippoglossoides,1991,231,2,844.5441176,3.45,27.4,42.5
Reinhardtius hippoglossoides,1991,234,4,253.8105263,NA,2.7925,9.75
Reinhardtius hippoglossoides,1991,235,3,447.4358974,3.9,12.83333333,26.66666667
Reinhardtius hippoglossoides,1991,237,2,146.5833333,NA,2.675,3.5
